name,lat,lon,elev_m,prominence_m
,6.801901,80.361503,269.5,68.8
,7.094321,80.330287,239.5,68.8
,7.164233,80.926705,1119.4,68.7
,7.552735,80.674276,659.4,68.7
,7.593418,80.638921,499.4,68.7
,6.195877,80.425705,339.4,68.7
,6.976586,80.333386,329.4,68.7
,6.255408,80.780021,229.4,68.7
,7.370399,80.58437,589.3,68.6
,7.373288,80.427026,329.3,68.6
,7.200597,80.890316,289.3,68.6
,7.224369,81.370609,289.3,68.6
,6.732003,81.057371,799.2,68.5
,6.688673,80.72304,729.2,68.5
,6.176434,80.612492,259.2,68.5
,7.917344,80.677726,249.2,68.5
,7.337884,80.809647,1179.1,68.4
,7.234521,80.814258,799.1,68.4
,6.70894,81.063599,509.1,68.4
,7.400266,80.656647,469.1,68.4
,7.152178,81.394417,329.1,68.4
,6.433091,80.230547,249.1,68.4
,6.57036,80.94985,219.1,68.4
,7.188946,80.773508,839.0,68.3
,6.256166,80.534384,449.0,68.3
,6.30153,80.764566,339.0,68.3
,6.629197,81.029367,329.0,68.3
,6.811685,80.382665,279.0,68.3
,7.03925,80.330611,279.0,68.3
,7.73821,81.336766,239.0,68.3
,7.342439,80.54797,598.9,68.2
,7.308195,81.370176,318.9,68.2
,6.24388,80.401274,278.9,68.2
,7.781965,80.649469,278.9,68.2
,6.304014,80.287894,258.9,68.2
,6.392204,81.244572,238.9,68.2
,7.194524,80.178347,218.9,68.2
,7.243466,80.681682,718.8,68.1
,7.746143,80.61249,358.8,68.1
,8.272444,80.897958,268.8,68.1
,7.063506,80.186392,248.8,68.1
,8.049421,80.575354,208.8,68.1
,6.866093,80.669815,1518.7,68.0
,7.038759,81.164813,1398.7,68.0
,6.93061,81.022737,1328.7,68.0
,7.075803,80.886484,1308.7,68.0
,6.34274,80.606746,808.7,68.0
,7.388057,80.652302,798.7,68.0
,6.585037,80.719524,488.7,68.0
,7.650946,80.698182,368.7,68.0
,7.271497,80.358369,358.7,68.0
,7.799051,80.631783,288.7,68.0
,7.203578,80.651266,1098.6,67.9
,7.853603,80.789011,398.6,67.9
,6.205723,80.579409,378.6,67.9
,6.917745,80.365204,318.6,67.9
,7.351708,80.271341,278.6,67.9
,7.590044,81.126139,218.6,67.9
,6.865504,81.013474,1448.5,67.8
,6.904562,81.029782,1388.5,67.8
,7.273041,80.842517,1158.5,67.8
,6.389598,80.447542,608.5,67.8
,7.056444,81.557486,328.5,67.8
,7.527507,80.868109,328.5,67.8
,6.944456,81.002653,1258.4,67.7
,7.144107,80.512488,818.4,67.7
,7.684026,80.633182,478.4,67.7
,6.891123,80.325865,378.4,67.7
,7.679149,80.652491,368.4,67.7
,7.140827,81.361538,298.4,67.7
Rathmalkanda,8.013913,80.649398,238.4,67.7
,7.121665,80.275399,208.4,67.7
,6.911121,80.910878,1198.3,67.6
,7.242324,80.531177,648.3,67.6
Ritagala,7.345725,81.491412,528.3,67.6
,7.472606,81.088807,318.3,67.6
,7.289043,80.272498,258.3,67.6
,6.482685,81.051806,208.3,67.6
,7.043913,80.387361,1028.2,67.5
,7.544856,80.634315,448.2,67.5
,6.8515,81.242562,368.2,67.5
,7.19084,80.841962,318.2,67.5
,6.316229,80.295746,268.2,67.5
,7.462465,80.341611,218.2,67.5
,7.367723,80.837096,1478.1,67.4
,6.934597,80.404283,388.1,67.4
,6.945706,80.38717,358.1,67.4
,6.883365,80.178474,298.1,67.4
,6.60235,81.006835,238.1,67.4
,7.659347,80.891251,228.1,67.4
,7.100997,80.561399,648.0,67.3
,7.606154,80.598677,498.0,67.3
,7.567885,80.560087,408.0,67.3
,7.778455,80.735152,348.0,67.3
,7.50411,80.518257,248.0,67.3
,6.700071,80.78925,647.9,67.2
,6.927239,80.36411,337.9,67.2
,7.374111,80.439254,337.9,67.2
,7.181015,81.01798,237.9,67.2
,7.057572,80.524758,837.8,67.1
,7.671841,80.801787,257.8,67.1
,6.227853,80.374175,237.8,67.1
,7.120089,81.616253,207.8,67.1
,6.900136,81.157641,1067.7,67.0
,7.004116,81.04857,957.7,67.0
,6.986245,80.979594,857.7,67.0
,6.412642,80.423119,607.7,67.0
,7.346219,80.515632,507.7,67.0
,7.667477,80.63074,457.7,67.0
,7.860114,80.780305,367.7,67.0
,7.178741,80.384802,337.7,67.0
,7.754412,81.390638,257.7,67.0
,7.184531,80.213943,237.7,67.0
,6.697253,80.456566,217.7,67.0
,7.384869,81.220545,217.7,67.0
,6.917021,80.192005,207.7,67.0
,6.776577,80.762383,2207.6,66.9
,6.713812,81.081784,377.6,66.9
,7.489351,80.372027,317.6,66.9
,7.471475,80.40466,247.6,66.9
,7.435003,80.835475,1047.5,66.8
,6.657542,80.325268,557.5,66.8
,7.236581,81.096249,497.5,66.8
,6.678062,80.957756,427.5,66.8
,7.351062,80.453402,417.5,66.8
,7.253243,81.477954,297.5,66.8
,6.791979,80.531413,1607.4,66.7
,7.342763,80.842799,1467.4,66.7
,6.562024,80.300397,347.4,66.7
,7.666673,80.885814,337.4,66.7
,7.251148,80.3554,267.4,66.7
,7.257569,80.664835,797.3,66.6
,7.832984,80.738139,357.3,66.6
,7.671842,80.792269,347.3,66.6
,7.248613,80.264393,247.3,66.6
,6.142681,80.394569,237.3,66.6
,6.844397,80.839199,2007.2,66.5
,6.860675,80.835401,1947.2,66.5
,7.090714,80.628756,1427.2,66.5
Naigala,6.381554,80.673716,1077.2,66.5
,7.04481,81.046965,987.2,66.5
,6.529873,80.471593,297.2,66.5
,6.857798,81.425787,237.2,66.5
,7.701953,80.741142,337.1,66.4
,6.847527,80.423352,937.0,66.3
,6.874355,80.384514,527.0,66.3
,6.987215,80.388765,427.0,66.3
,7.191383,80.837344,337.0,66.3
,7.57585,80.330895,327.0,66.3
,7.243497,81.252734,287.0,66.3
,6.321381,80.292758,267.0,66.3
,7.239085,80.989214,217.0,66.3
,8.188633,80.717685,217.0,66.3
,6.803973,80.846522,2106.9,66.2
,6.659346,80.606368,1326.9,66.2
,6.461511,80.478958,676.9,66.2
,7.806671,80.796626,266.9,66.2
,6.62623,80.560798,256.9,66.2
,8.145223,80.688017,226.9,66.2
,7.342444,80.559111,586.8,66.1
,6.477188,80.392153,516.8,66.1
,6.390516,80.746665,316.8,66.1
,7.278825,81.19137,256.8,66.1
,7.632489,80.895322,216.8,66.1
,7.040596,80.319748,216.8,66.1
,6.837552,81.347319,206.8,66.1
,6.675085,80.615045,1036.7,66.0
,7.273039,80.856102,916.7,66.0
,7.086118,80.694751,1646.6,65.9
,6.308294,80.638481,416.6,65.9
,6.827641,80.325925,266.6,65.9
,6.706753,80.46253,266.6,65.9
,7.785131,80.472391,246.6,65.9
,7.224773,80.294302,246.6,65.9
,7.427671,80.27506,236.6,65.9
,6.60129,80.943621,216.6,65.9
,7.773969,80.421535,206.6,65.9
,7.232591,80.950363,556.5,65.8
,6.549974,80.515528,496.5,65.8
,6.701755,81.467908,356.5,65.8
,7.375894,81.454776,346.5,65.8
,7.201723,81.24943,316.5,65.8
,6.798552,80.782467,2236.4,65.7
,6.650422,80.805258,646.4,65.7
,7.319353,81.342205,376.4,65.7
,7.158054,80.310669,346.4,65.7
,6.192071,80.414865,296.4,65.7
,6.307994,80.555781,246.4,65.7
,6.233123,80.575875,236.4,65.7
,7.270078,80.294797,216.4,65.7
,7.891307,80.837714,206.4,65.7
,6.52458,80.293922,326.3,65.6
,6.31241,80.272973,276.3,65.6
,7.022672,80.299944,216.3,65.6
,7.006634,80.8232,2026.2,65.5
,6.789501,81.085631,496.2,65.5
,6.947006,81.229352,496.2,65.5
,6.561958,80.631088,396.2,65.5
,7.168865,80.841415,356.2,65.5
,7.530494,80.855061,326.2,65.5
,7.877745,80.732149,316.2,65.5
,7.384722,81.531419,256.2,65.5
,6.677806,80.641365,976.1,65.4
,7.117805,80.536404,786.1,65.4
,7.459334,80.49518,656.1,65.4
,6.657739,80.683157,606.1,65.4
,7.223801,80.417634,356.1,65.4
,6.631394,80.971305,256.1,65.4
,6.748628,80.844072,886.0,65.3
,7.210322,80.549938,646.0,65.3
,6.660701,80.952866,426.0,65.3
,6.427774,80.343916,336.0,65.3
,6.948064,80.295947,286.0,65.3
,8.138108,80.535563,216.0,65.3
,7.451887,81.208382,216.0,65.3
,6.928666,80.455055,865.9,65.2
,6.388532,80.479542,625.9,65.2
,7.223117,80.877554,615.9,65.2
,6.441147,80.451306,355.9,65.2
,6.469071,80.42308,345.9,65.2
,7.11781,80.225431,245.9,65.2
,7.332007,81.179463,235.9,65.2
,6.881176,81.389445,1085.8,65.1
,6.708154,81.010955,655.8,65.1
,7.070364,80.932378,645.8,65.1
,6.527759,80.585254,375.8,65.1
,6.853142,80.325358,305.8,65.1
,8.155519,80.640914,225.8,65.1
,6.829986,80.964599,1355.7,65.0
,6.847631,80.933661,1345.7,65.0
,7.190841,80.721896,1115.7,65.0
,7.169292,81.108696,1105.7,65.0
,7.204642,80.58933,555.7,65.0
,7.225957,80.39916,395.7,65.0
,7.017076,81.39831,375.7,65.0
,6.616206,80.594445,245.7,65.0
,7.082509,81.356033,245.7,65.0
,6.974675,81.45744,225.7,65.0
,7.551559,80.477178,225.7,65.0
,6.71554,81.286934,205.7,65.0
,6.933359,80.937762,1185.6,64.9
,7.683436,80.528212,315.6,64.9
,7.241309,80.283146,235.6,64.9
,6.868272,80.721934,1505.5,64.8
,6.965661,80.873697,1405.5,64.8
,7.052422,81.019542,1165.5,64.8
,6.793259,80.410364,825.5,64.8
,6.598595,80.680183,565.5,64.8
,7.389362,80.529466,555.5,64.8
,6.640841,81.068986,355.5,64.8
,6.467811,80.225899,265.5,64.8
,7.385709,80.35935,265.5,64.8
,6.965936,80.84736,1525.4,64.7
,7.134096,80.566001,605.4,64.7
,6.456986,80.760494,485.4,64.7
,7.123538,80.252312,335.4,64.7
,7.05215,81.529239,285.4,64.7
,6.186373,80.414055,255.4,64.7
,7.202528,80.29514,215.4,64.7
,7.698968,80.826536,205.4,64.7
,7.139534,80.593702,785.3,64.6
,6.695403,81.009592,645.3,64.6
,7.342487,80.680575,565.3,64.6
,6.801911,81.179276,455.3,64.6
,7.445298,80.648209,445.3,64.6
,6.483287,80.653895,395.3,64.6
,6.706837,80.903223,395.3,64.6
,6.895978,80.296814,345.3,64.6
,7.679972,80.689747,305.3,64.6
,6.847017,81.37203,285.3,64.6
,6.746889,81.113827,265.3,64.6
,6.187428,80.372037,225.3,64.6
,8.646501,80.575049,205.3,64.6
,7.327844,80.726771,785.2,64.5
,6.426044,80.657435,655.2,64.5
,6.667782,80.711646,605.2,64.5
,6.836532,81.289504,415.2,64.5
,6.148364,80.375319,335.2,64.5
,7.365837,81.467532,325.2,64.5
,6.545127,80.597997,285.2,64.5
,7.263033,80.302955,275.2,64.5
,6.571216,80.267563,245.2,64.5
,6.297615,80.427536,215.2,64.5
,7.083293,80.443543,1165.1,64.4
,7.143576,80.533946,825.1,64.4
,7.408697,81.468142,575.1,64.4
,6.768577,81.135282,445.1,64.4
,6.183077,80.359028,225.1,64.4
,7.218689,80.195157,225.1,64.4
,7.064421,80.744994,2015.0,64.3
,6.808799,80.53059,1685.0,64.3
,6.869084,80.707818,1455.0,64.3
,6.647977,80.841345,715.0,64.3
,6.386152,81.328904,365.0,64.3
,6.384528,81.324834,355.0,64.3
,7.155389,81.192615,345.0,64.3
,6.144879,80.436039,205.0,64.3
,7.545451,81.236746,205.0,64.3
,6.793615,81.004482,1934.9,64.2
,6.77816,80.567787,1904.9,64.2
,7.335705,80.867254,1194.9,64.2
,7.239901,80.568397,584.9,64.2
,6.546926,80.412717,354.9,64.2
,6.485195,80.697565,264.9,64.2
,6.950389,80.485991,874.8,64.1
,7.159916,80.739012,734.8,64.1
,6.467829,80.682921,624.8,64.1
,6.561163,80.730378,454.8,64.1
,7.803143,80.735965,404.8,64.1
,7.302676,80.338506,264.8,64.1
,7.201466,80.317416,264.8,64.1
,6.411684,80.254435,244.8,64.1
,6.956543,81.426465,214.8,64.1
,7.094219,81.515457,594.7,64.0
Kulaletagala,7.308668,81.420441,484.7,64.0
,7.19829,81.147834,394.7,64.0
,7.149549,81.010086,364.7,64.0
,7.371233,80.265341,354.7,64.0
,7.63738,81.267842,314.7,64.0
,6.383075,80.144367,224.7,64.0
,7.747117,81.369958,214.7,64.0
,6.847259,80.157891,214.7,64.0
,7.44962,81.298342,204.7,64.0
,6.868875,81.230092,384.6,63.9
,6.235981,80.359529,334.6,63.9
,8.063844,80.831208,264.6,63.9
,7.280389,80.29696,214.6,63.9
,6.197012,80.511911,204.6,63.9
,6.136937,80.333856,204.6,63.9
,6.946367,80.579388,1474.5,63.8
,6.925488,80.604917,1304.5,63.8
,7.13116,80.771336,1174.5,63.8
,7.237644,80.426588,364.5,63.8
,6.805014,81.332896,304.5,63.8
,6.741425,81.1643,264.5,63.8
,8.083652,80.78058,254.5,63.8
,7.298562,81.467157,234.5,63.8
,6.834044,80.990115,1284.4,63.7
,7.152517,80.512484,724.4,63.7
,6.701888,81.059796,514.4,63.7
,7.548123,80.875453,484.4,63.7
,7.216301,80.978608,234.4,63.7
,6.60593,80.759947,674.3,63.6
,6.325622,80.540589,634.3,63.6
,7.812368,80.75419,434.3,63.6
,6.579251,81.079259,204.3,63.6
,7.116456,80.551614,884.2,63.5
,7.280635,80.858005,824.2,63.5
,6.431377,80.446972,624.2,63.5
,6.903086,81.198635,504.2,63.5
,7.593855,80.443979,324.2,63.5
,7.137917,80.253382,224.2,63.5
,7.149602,80.270751,204.2,63.5
,6.827035,80.72411,1704.1,63.4
,6.918979,80.611706,1354.1,63.4
,6.957118,80.408881,494.1,63.4
,7.468088,80.895549,374.1,63.4
,6.224387,80.464183,204.1,63.4
,6.388591,80.610798,1224.0,63.3
,7.074631,80.471521,1204.0,63.3
,7.26082,80.904187,624.0,63.3
,7.51338,80.614753,614.0,63.3
,7.157936,80.501072,524.0,63.3
,7.326917,80.453419,354.0,63.3
,7.198657,80.229952,304.0,63.3
,7.260903,81.209555,274.0,63.3
,7.137599,80.517924,823.9,63.2
,6.662623,80.682884,613.9,63.2
,6.914277,80.440134,503.9,63.2
,6.517624,80.410026,313.9,63.2
,6.544038,80.588503,273.9,63.2
,7.046724,80.216826,243.9,63.2
,6.79061,81.044377,1543.8,63.1
,7.07473,80.739834,2113.7,63.0
,7.296851,80.527344,683.7,63.0
,7.5256,80.653079,473.7,63.0
,6.538365,80.669073,463.7,63.0
,6.495211,80.608322,443.7,63.0
,7.73308,80.526279,423.7,63.0
,7.608615,80.656318,393.7,63.0
,6.223809,80.40915,333.7,63.0
,7.380353,81.370815,293.7,63.0
,6.321426,80.344276,263.7,63.0
,6.809385,81.306303,233.7,63.0
,8.203545,80.876154,233.7,63.0
,6.355248,80.766734,223.7,63.0
,7.506156,80.357333,203.7,63.0
,6.915743,80.681478,1403.6,62.9
,6.909141,81.371836,913.6,62.9
,7.034204,81.08932,743.6,62.9
,7.333764,80.561289,613.6,62.9
,6.950438,81.320033,523.6,62.9
,7.358958,80.496059,433.6,62.9
,6.573895,81.317985,203.6,62.9
,7.169014,81.119018,1243.5,62.8
Maragala Kanda,6.872228,81.386448,1103.5,62.8
,6.946552,80.427894,583.5,62.8
,6.904314,81.324324,333.5,62.8
,6.054629,80.652911,213.5,62.8
,7.122618,80.165405,203.5,62.8
,7.303164,81.26774,773.4,62.7
,6.387161,80.454594,623.4,62.7
,6.587202,80.686697,593.4,62.7
,6.851266,81.202118,533.4,62.7
,6.866892,81.311523,303.4,62.7
,7.445685,80.384298,283.4,62.7
,7.456996,81.460064,233.4,62.7
,6.267888,80.766465,213.4,62.7
,7.284268,80.381179,213.4,62.7
,8.599351,80.757418,203.4,62.7
,6.868527,80.641584,1603.3,62.6
,7.437126,80.562326,773.3,62.6
,6.865946,81.166571,723.3,62.6
,7.305829,80.578691,713.3,62.6
,6.766127,81.146679,303.3,62.6
,6.522858,80.542397,303.3,62.6
,7.125948,80.22515,283.3,62.6
,7.255414,80.281501,223.3,62.6
,6.895122,80.673881,1513.2,62.5
,6.832907,80.466248,1353.2,62.5
,7.411672,80.719424,1333.2,62.5
,6.949809,80.430063,573.2,62.5
,6.461592,80.69784,543.2,62.5
,6.674599,80.288893,423.2,62.5
,7.349589,81.23301,383.2,62.5
,7.230083,81.077228,323.2,62.5
,6.380947,80.498801,693.1,62.4
,6.619224,80.780837,663.1,62.4
,7.08356,81.115152,593.1,62.4
,7.177734,80.491825,333.1,62.4
,7.630604,80.731087,313.1,62.4
,7.241084,81.225565,293.1,62.4
,7.375663,80.35012,263.1,62.4
,6.920091,80.817219,2123.0,62.3
,7.01501,80.592394,1103.0,62.3
,7.51937,80.694672,633.0,62.3
,6.906329,81.211668,583.0,62.3
,6.985727,81.300254,483.0,62.3
,7.156375,80.895738,393.0,62.3
,7.387677,81.111303,273.0,62.3
,7.463511,81.456813,253.0,62.3
,7.120473,80.461713,862.9,62.2
,6.618127,80.671226,732.9,62.2
,6.834735,80.371518,562.9,62.2
,7.704065,80.549684,362.9,62.2
,7.117624,81.466339,352.9,62.2
,6.344404,80.254775,272.9,62.2
,7.934153,80.909557,222.9,62.2
,6.838104,80.541432,1422.8,62.1
,7.491977,80.757469,1192.8,62.1
,6.690003,80.607171,1072.8,62.1
,6.672125,80.739051,632.8,62.1
,6.592361,80.712469,532.8,62.1
,6.169898,80.54608,432.8,62.1
,6.379393,80.7567,402.8,62.1
,6.54407,80.718715,392.8,62.1
,7.782436,80.498777,382.8,62.1
,7.694087,80.791182,232.8,62.1
,7.07631,80.23064,202.8,62.1
,6.648074,81.197056,202.8,62.1
,7.135358,81.139906,1322.7,62.0
,7.278742,80.739002,612.7,62.0
,7.220104,80.968015,382.7,62.0
,7.123886,81.228437,312.7,62.0
,8.135418,80.576945,202.7,62.0
,6.828058,81.027841,1422.6,61.9
,6.647439,80.787892,602.6,61.9
,7.220653,80.953618,532.6,61.9
,7.208318,81.405086,482.6,61.9
,7.525341,80.847448,392.6,61.9
,6.358231,80.744769,262.6,61.9
,6.231394,80.392607,262.6,61.9
,7.551963,81.235122,212.6,61.9
,6.990981,81.201157,862.5,61.8
,7.392869,80.496853,602.5,61.8
,7.372557,80.557737,572.5,61.8
,6.477978,80.361504,502.5,61.8
,6.577596,80.432499,322.5,61.8
,7.965097,80.720166,262.5,61.8
,6.576326,80.597715,222.5,61.8
,6.60912,81.031527,212.5,61.8
,7.271109,81.306283,442.4,61.7
,6.691977,80.305699,412.4,61.7
,6.889799,80.362242,322.4,61.7
,7.681337,80.792541,292.4,61.7
,6.869692,80.326971,292.4,61.7
,7.612422,80.861601,272.4,61.7
,7.7516,80.786016,212.4,61.7
,6.774366,80.579188,1922.3,61.6
,7.213072,80.646917,1162.3,61.6
,6.845313,80.368523,522.3,61.6
,6.873248,80.35927,452.3,61.6
,7.156193,80.350327,402.3,61.6
,7.114537,80.211041,252.3,61.6
,7.229339,80.252462,232.3,61.6
,6.870425,80.917924,1312.2,61.5
,7.212276,80.748516,742.2,61.5
,7.061396,80.973652,652.2,61.5
,7.233151,80.893856,592.2,61.5
,7.129839,81.624961,402.2,61.5
,6.442777,80.455102,372.2,61.5
,7.710812,80.490937,242.2,61.5
,8.284384,80.886796,232.2,61.5
,7.601455,81.103853,222.2,61.5
,7.489677,81.115729,552.1,61.4
,7.960744,80.658667,382.1,61.4
,7.263905,80.36218,332.1,61.4
,7.070312,81.347328,322.1,61.4
,6.644482,80.285124,312.1,61.4
,6.516668,80.708681,272.1,61.4
,7.049409,81.359251,242.1,61.4
,6.590736,80.813393,522.0,61.3
,6.2901,80.583987,342.0,61.3
,6.482264,80.299387,302.0,61.3
,6.305057,80.789783,262.0,61.3
,7.225793,80.236167,222.0,61.3
,6.763818,81.297569,212.0,61.3
,6.346837,80.769446,212.0,61.3
,7.289052,80.795244,741.9,61.2
,7.231655,81.151664,461.9,61.2
,7.33945,81.513954,421.9,61.2
,6.823343,80.374242,361.9,61.2
,6.934913,81.371597,321.9,61.2
,6.215105,80.37798,301.9,61.2
,7.975407,80.827658,221.9,61.2
,6.79974,80.372904,211.9,61.2
,7.903228,80.907914,211.9,61.2
,7.09309,80.488347,941.8,61.1
,7.335695,80.642263,541.8,61.1
,6.311784,80.536528,501.8,61.1
,7.81571,80.380425,431.8,61.1
,6.947105,81.383286,321.8,61.1
,6.190948,80.362817,211.8,61.1
,7.113396,80.429127,1031.7,61.0
Kella,6.382643,80.698665,631.7,61.0
,7.495453,80.562569,441.7,61.0
,7.623424,80.442325,361.7,61.0
,7.648779,80.723472,351.7,61.0
,7.865535,80.710658,281.7,61.0
,7.008483,81.52401,221.7,61.0
,6.207226,80.363618,211.7,61.0
,7.00677,80.416716,201.7,61.0
,6.927833,81.123999,1761.6,60.9
,6.91629,80.84491,1361.6,60.9
,7.459638,80.553889,631.6,60.9
,6.629258,80.715178,591.6,60.9
,7.1845,80.466559,301.6,60.9
,7.128643,81.343055,291.6,60.9
,6.153385,80.656955,221.6,60.9
,8.43599,80.981377,201.6,60.9
,6.81754,80.72954,1791.5,60.8
,7.026159,80.873981,1551.5,60.8
,7.334085,80.821875,1271.5,60.8
,7.204614,80.529839,661.5,60.8
,6.590842,80.369278,641.5,60.8
,7.132478,80.966078,561.5,60.8
,7.208632,80.447527,311.5,60.8
,7.162617,80.887319,311.5,60.8
,7.762425,80.625267,281.5,60.8
,7.307629,80.417568,241.5,60.8
,7.154189,80.248474,241.5,60.8
,6.804581,81.45964,201.5,60.8
,7.721215,80.742772,431.4,60.7
,7.218497,80.910152,371.4,60.7
,6.399741,80.748834,301.4,60.7
,6.253379,80.406418,271.4,60.7
,6.289314,80.687292,251.4,60.7
,7.443118,80.93305,231.4,60.7
,7.029491,81.215312,961.3,60.6
,6.775536,81.472083,291.3,60.6
,7.229393,80.301904,221.3,60.6
,7.786047,80.701694,551.2,60.5
,6.412221,80.751274,491.2,60.5
Vallikanda,6.395635,81.33949,321.2,60.5
,7.285525,80.280653,261.2,60.5
,6.671814,80.221334,201.2,60.5
Stentry Box,7.068135,80.495152,1431.1,60.4
,7.238049,80.753676,631.1,60.4
,6.708444,80.967537,621.1,60.4
,6.677552,80.740136,621.1,60.4
,6.821977,81.190692,611.1,60.4
,7.685123,80.673701,561.1,60.4
,6.529423,80.799825,211.1,60.4
,7.049334,81.17161,1441.0,60.3
,7.128664,80.551065,891.0,60.3
,6.70383,80.581116,741.0,60.3
,6.575289,80.271086,301.0,60.3
,7.836669,80.465009,231.0,60.3
,6.243197,80.833973,201.0,60.3
,7.605643,80.713145,1150.9,60.2
,7.334356,80.731661,730.9,60.2
,7.273036,80.871588,560.9,60.2
,7.327759,80.494176,290.9,60.2
,7.266532,80.277414,200.9,60.2
,6.347216,80.365134,200.9,60.2
,6.897575,80.790613,1940.8,60.1
,7.390787,80.785736,1390.8,60.1
,6.927635,80.549261,1270.8,60.1
,6.693245,80.571623,580.8,60.1
,7.40046,80.48788,560.8,60.1
,7.34572,80.605304,540.8,60.1
,7.366028,80.523501,360.8,60.1
,6.976711,81.354545,260.8,60.1
,7.169652,80.248457,250.8,60.1
,6.980551,80.579374,1680.7,60.0
,7.112526,80.360959,420.7,60.0
,7.135939,81.086672,400.7,60.0
,7.053341,80.314305,230.7,60.0
,7.21745,80.29594,230.7,60.0
,8.526262,81.076803,200.7,60.0
,6.277802,80.415348,200.7,60.0
,7.654929,80.492334,200.7,60.0
,6.664444,81.069,370.6,59.9
,6.184253,80.497008,330.6,59.9
,6.27337,80.30175,320.6,59.9
,7.257107,80.345614,280.6,59.9
,7.095015,80.218941,260.6,59.9
,7.344255,80.420799,250.6,59.9
,7.035768,81.173228,1450.5,59.8
,7.272462,80.58251,620.5,59.8
,7.281727,80.752044,590.5,59.8
,7.270555,80.563492,570.5,59.8
,6.667509,80.855457,480.5,59.8
,6.21522,80.582117,390.5,59.8
,6.913595,81.272213,350.5,59.8
,6.651502,80.253101,290.5,59.8
,6.815571,81.352721,220.5,59.8
,6.795025,80.76944,2330.4,59.7
,6.990303,81.004847,1010.4,59.7
,6.838261,80.369615,560.4,59.7
,6.844742,81.217584,490.4,59.7
,7.25646,80.961782,490.4,59.7
,6.915961,80.212638,280.4,59.7
,8.072861,80.14773,240.4,59.7
,7.704305,80.496381,240.4,59.7
,6.663155,80.915694,230.4,59.7
,6.348736,80.75643,210.4,59.7
,6.754329,80.81042,1980.3,59.6
,7.012596,80.867461,1570.3,59.6
,6.993502,81.100968,1110.3,59.6
,7.209564,80.758567,790.3,59.6
,7.199499,80.619213,680.3,59.6
,6.266489,80.565559,350.3,59.6
,6.725801,81.330906,320.3,59.6
,6.910657,80.327747,320.3,59.6
,7.116479,80.247431,310.3,59.6
,6.68017,80.468788,280.3,59.6
,8.085814,80.857342,250.3,59.6
,6.245036,80.519478,250.3,59.6
,6.366954,80.287835,220.3,59.6
,6.963544,80.312764,210.3,59.6
,7.731524,80.79907,200.3,59.6
,6.966213,80.776496,1960.2,59.5
,6.941245,80.684731,1430.2,59.5
,6.878791,81.026239,1250.2,59.5
,6.960198,80.987457,1020.2,59.5
,6.72882,80.864151,610.2,59.5
,7.522068,80.633235,430.2,59.5
,7.440642,81.320074,300.2,59.5
,6.295385,80.347823,240.2,59.5
,6.522912,80.767545,200.2,59.5
,7.867003,80.404317,200.2,59.5
,6.938457,80.494958,950.1,59.4
,6.214136,80.587268,390.1,59.4
,6.689976,80.208831,260.1,59.4
,7.275463,81.294606,210.1,59.4
,7.275788,80.30756,210.1,59.4
,7.356061,80.765627,950.0,59.3
,7.697324,80.650038,390.0,59.3
,6.206158,80.385577,340.0,59.3
,6.480925,80.319189,340.0,59.3
,6.387572,80.288086,270.0,59.3
,7.782255,80.798801,210.0,59.3
,6.360512,80.368107,200.0,59.3
,7.521547,80.738167,1319.9,59.2
,6.997738,81.454215,519.9,59.2
,7.870693,80.740584,519.9,59.2
,7.347031,81.522389,429.9,59.2
,6.794342,81.145343,349.9,59.2
,6.848241,81.246087,339.9,59.2
,6.917419,80.306566,279.9,59.2
,7.024319,80.319493,209.9,59.2
,6.392654,80.591814,1119.8,59.1
,6.490604,80.621615,489.8,59.1
,6.996445,81.408871,419.8,59.1
,7.349967,80.439816,319.8,59.1
,6.349821,80.8028,279.8,59.1
,6.428037,80.334152,219.8,59.1
,6.976995,81.033621,1059.7,59.0
,6.618636,80.987308,389.7,59.0
,6.275175,80.574774,379.7,59.0
,7.686755,80.69736,289.7,59.0
,7.472099,81.514718,219.7,59.0
,6.9143,80.474068,789.6,58.9
,7.750238,80.703876,749.6,58.9
,6.459338,80.474891,659.6,58.9
,6.502659,80.353346,429.6,58.9
,6.932147,80.393697,329.6,58.9
,7.160684,80.235158,299.6,58.9
,6.613641,80.382553,259.6,58.9
,6.643912,80.258536,209.6,58.9
,6.448002,80.598303,1299.5,58.8
,7.426582,80.66126,579.5,58.8
,7.552431,80.579397,549.5,58.8
,6.903746,80.20668,299.5,58.8
,7.467534,80.932786,229.5,58.8
,7.114514,80.476383,909.4,58.7
,7.080639,80.538596,809.4,58.7
,6.382106,80.752903,419.4,58.7
,7.844651,80.769967,379.4,58.7
,6.856299,80.230623,259.4,58.7
,6.711426,81.32899,239.4,58.7
,7.548118,80.89693,229.4,58.7
,6.873678,80.628552,1399.3,58.6
,7.589905,80.694659,999.3,58.6
,7.074139,80.99131,779.3,58.6
,7.282177,80.485239,669.3,58.6
,6.678909,80.788978,519.3,58.6
,7.076885,81.497779,369.3,58.6
,6.150042,80.448776,309.3,58.6
,7.552404,80.526112,309.3,58.6
,7.686483,80.690018,289.3,58.6
,7.051563,80.181248,249.3,58.6
,7.811826,80.774864,229.3,58.6
,6.936336,80.595139,1329.2,58.5
,6.397195,80.448079,649.2,58.5
,7.526422,80.687059,559.2,58.5
,6.277371,80.660451,559.2,58.5
